100	50	0.8	-0.6142652	0.5322903	
100	100	0.8	-0.968179	0.4590237	
100	150	0.8	-1.233874	0.4081036	
100	200	0.8	-1.434126	0.3725472	
100	250	0.8	-1.58584	0.3475543	
100	300	0.8	-1.701566	0.3298247	
100	350	0.8	-1.790621	0.3170898	
100	400	0.8	-1.859922	0.3077901	
100	450	0.8	-1.914602	0.3008534	
100	500	0.8	-1.958474	0.2955426	
100	550	0.8	-1.994368	0.2913509	
100	600	0.8	-2.024385	0.2879302	
100	650	0.8	-2.050086	0.2850408	
100	700	0.8	-2.07263	0.2825181	
100	750	0.8	-2.092879	0.280249	
100	800	0.8	-2.11147	0.2781556	
100	850	0.8	-2.128882	0.2761845	
100	900	0.8	-2.145466	0.2742989	
100	950	0.8	-2.161486	0.2724734	
100	1000	0.8	-2.177139	0.2706907	
100	1050	0.8	-2.19257	0.2689388	
100	1100	0.8	-2.207889	0.2672095	
100	1150	0.8	-2.223178	0.2654972	
100	1200	0.8	-2.238498	0.2637979	
100	1250	0.8	-2.253895	0.262109	
100	0	0.85	-0.04032292	0.7102357	
100	50	0.85	-0.5178596	0.6009589	
100	100	0.85	-0.8821068	0.5241569	
100	150	0.85	-1.160712	0.4700179	
100	200	0.85	-1.374587	0.4316949	
100	250	0.85	-1.539546	0.4044101	
100	300	0.85	-1.667553	0.3848295	
100	350	0.85	-1.767655	0.3706265	
100	400	0.85	-1.846695	0.3601776	
100	450	0.85	-1.909849	0.3523499	
100	500	0.85	-1.961034	0.3463528	
100	550	0.85	-2.003211	0.3416346	
100	600	0.85	-2.038621	0.3378104	
100	650	0.85	-2.068959	0.3346115	
100	700	0.85	-2.095508	0.3318505	
100	750	0.85	-2.119239	0.3293966	
100	800	0.85	-2.140886	0.3271584	
100	850	0.85	-2.161007	0.3250723	
100	900	0.85	-2.180022	0.3230937	
100	950	0.85	-2.198251	0.3211918	
100	1000	0.85	-2.215936	0.3193447	
100	1050	0.85	-2.233262	0.3175374	
100	1100	0.85	-2.250367	0.3157594	
100	1150	0.85	-2.267358	0.3140032	
100	1200	0.85	-2.284316	0.3122637	
100	1250	0.85	-2.301304	0.3105374	
100	0	0.9	0.1022618	0.7861597	
100	50	0.9	-0.3821631	0.7112864	
100	100	0.9	-0.7622015	0.6532424	
100	150	0.9	-1.061053	0.6081842	
